country,track.id,track name,popularity,danceability,energy,acousticness,liveness,tempo
Hungary,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),68.0,0.712,0.463,0.011,0.301,131.199
Hungary,6Rc6C6S4lgT5j1OekgI155,Pullup,55.0,0.726,0.632,0.106,0.0923,86.905
Hungary,2iikrNErUXVZ9dgWzNHGsQ,Spanom,51.0,0.675,0.649,0.399,0.157,88.076
Hungary,1PLekMr5mC9sf0n37TWv5G,Gettó csirke,50.0,0.593,0.476,0.456,0.359,176.112
Hungary,1zoULyy3P5grr7iRLKKmCm,Ájkosz,49.0,0.856,0.569,0.316,0.133,129.982
Hungary,2GFBImuNgf8VV0HKKSTc5m,Mióta elhagytál - Nem vagyok álmos,47.0,0.779,0.612,0.0423,0.126,89.98
Iceland,73vIOb4Q7YN6HeJTbscRx5,Miss You,90.0,0.587,0.742,0.0128,0.146,145.007
Iceland,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,89.0,0.551,0.55,0.777,0.202,101.19
Iceland,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,88.0,0.486,0.545,0.0652,0.0642,150.187
Iceland,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),86.0,0.529,0.673,0.000307,0.093,165.921
Iceland,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],83.0,0.671,0.658,0.189,0.147,87.933
Iceland,3RKjTYlQrtLXCq5ncswBPp,"Hey, Mickey!",80.0,0.912,0.507,0.579,0.167,134.978
Iceland,6sCvvleqKbeyOkQDieBYgp,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,74.0,0.247,0.299,0.899,0.131,177.115
Iceland,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),68.0,0.712,0.463,0.011,0.301,131.199
Iceland,1l2AHO7bb47QGFKJmXhXMz,Litlar stjörnur,44.0,0.698,0.118,0.912,0.116,93.086
Iceland,1MWg9aH6OhteqF1RXR3J5w,Sofa urtubörn,43.0,0.715,0.091,0.921,0.101,119.95
Iceland,51J0zLsmKb265vmylOJGMr,Sofðu,41.0,0.684,0.117,0.935,0.0762,125.928
Iceland,6xsUlQIjfduRdQt88yekZ5,Þú ert,40.0,0.581,0.19,0.828,0.151,78.347
Iceland,7MY4Gg2ORLB8UjpDWgQmj4,Lifandi inní mér,26.0,0.408,0.679,0.00434,0.235,159.706
India,5IgjP7X4th6nMNDh4akUHb,Under The Influence,89.0,0.733,0.69,0.0635,0.105,116.992
India,7MXVkk9YMctZqd1Srtv4MB,Starboy,88.0,0.679,0.587,0.141,0.137,186.003
India,2eAvDnpXP5W0cVtiI0PUxV,Dandelions,86.0,0.609,0.692,0.0157,0.0864,116.959
India,7Els4IIFYa4P4RxBkZkxdd,"Apna Bana Le (From ""Bhediya"")",83.0,0.586,0.562,0.803,0.063,93.982
India,54ipXppHLA8U4yqpOFTUhr,Bones,82.0,0.772,0.75,0.0201,0.074,114.061
India,6FAYpZ4jve8vpvTwUvjK6H,Jhoome Jo Pathaan,80.0,0.817,0.738,0.0964,0.331,104.964
India,42TMa2hgBNjte4uV7jNCnQ,Baller,78.0,0.711,0.702,0.00487,0.0932,180.219
India,4PwTeFfKqmR3XIeXXUBDOf,"Maiyya Mainu (From ""Jersey"")",75.0,0.63,0.739,0.194,0.113,109.985
India,45C7tXCrmp3R5E65XUtLLj,"Jehda Nasha (From ""An Action Hero"")",74.0,0.881,0.676,0.0848,0.0693,119.965
India,7FVgT8XjxUSfKuZuHxg316,Todh,73.0,0.549,0.748,0.402,0.298,149.722
India,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),68.0,0.712,0.463,0.011,0.301,131.199
India,6V7UVqe8XnAS4WPdpaw5TK,Tu Mile Dil Khile,67.0,0.736,0.634,0.305,0.08,93.96
India,4z1QxSGuqbynvY8M6F7Gjf,Tum Kyu Chale Aate Ho - Unplugged,62.0,0.446,0.22,0.891,0.249,180.201
Indonesia,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,89.0,0.551,0.55,0.777,0.202,101.19
Indonesia,2eAvDnpXP5W0cVtiI0PUxV,Dandelions,86.0,0.609,0.692,0.0157,0.0864,116.959
Indonesia,4SqWKzw0CbA05TGszDgMlc,I Love You So,85.0,0.575,0.648,0.583,0.115,75.977
Indonesia,5O2P9iiztwhomNh8xkR9lJ,Night Changes,84.0,0.672,0.52,0.859,0.115,120.001
Indonesia,1USA6DXJ1qsucoKnDu4vnu,Tak Kan Hilang,77.0,0.527,0.258,0.821,0.148,139.928
Indonesia,3w75Uvn1cojNlBhQoxpVP3,Rumah Singgah,76.0,0.466,0.228,0.717,0.107,77.982
Indonesia,5fDCy4Hse30ZsjaTUGKVh5,Sang Dewi,75.0,0.339,0.58,0.554,0.421,81.857
Indonesia,0mMqopQJOWADJSPRMYkvTF,Dunia Tipu-Tipu,74.0,0.48,0.325,0.907,0.112,111.774
Indonesia,2QB8FwOszur18Ai7t2XnNi,Anything You Want,73.0,0.21,0.58,0.00576,0.391,175.769
Indonesia,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,69.0,0.506,0.438,0.759,0.109,129.538
Indonesia,6dXiWwFrcGieqnoLYzPNp5,Sial,58.0,0.563,0.431,0.89,0.123,120.014
Indonesia,6Iq3sgLVrqqZfRitLaeHkn,Sisa Rasa,57.0,0.488,0.405,0.503,0.108,122.049
Indonesia,6fX8WwxAQ6rCPIC7lMgztu,Kisah Sempurna,56.0,0.537,0.486,0.51,0.0817,122.099
Ireland,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,0.715,0.62,0.417,0.0822,97.95
Ireland,3zkyus0njMCL6phZmNNEeN,LET GO,90.0,0.735,0.449,0.859,0.213,146.016
Ireland,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,89.0,0.612,0.807,0.0495,0.101,124.053
Ireland,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,88.0,0.486,0.545,0.0652,0.0642,150.187
Ireland,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,83.0,0.686,0.494,0.613,0.402,168.946
Ireland,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,82.0,0.352,0.911,0.00121,0.0995,148.033
Ireland,39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,81.0,0.736,0.906,0.164,0.106,137.001
Ireland,7yq4Qj7cqayVTp3FF9CWbm,Riptide,80.0,0.484,0.731,0.431,0.151,101.654
Ireland,4N5s8lPTsjI9EGP7K4SXzB,Green Green Grass,78.0,0.685,0.738,0.0695,0.128,112.972
Ireland,1eprzC29mwUQqcVj0eILdx,PSYCHO,77.0,0.62,0.681,0.0138,0.0248,160.743
Ireland,220n79cLlh2NwvlIEEKpKt,Out Of Nowhere,75.0,0.724,0.815,0.134,0.181,130.04
Ireland,13Irp51zj01BZu2XtDrnAg,2 Be Loved (Am I Ready),73.0,0.721,0.769,0.0922,0.0817,155.932
Ireland,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),68.0,0.712,0.463,0.011,0.301,131.199
Israel,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,0.715,0.62,0.417,0.0822,97.95
Israel,561jH07mF1jHuk7KlaeF0s,Mockingbird,89.0,0.637,0.678,0.209,0.156,84.039
Israel,5WxVXxCMRnvxUKFq40ELwq,Escapism.,80.0,0.538,0.742,0.138,0.0934,96.107
Israel,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),68.0,0.712,0.463,0.011,0.301,131.199
Israel,1bd0D0cXcpGeJXsn2Xt8lc,האמת,57.0,0.645,0.596,0.404,0.142,93.158
Israel,5A3bEckI7AjWTguGqZOzUm,פנתרה,55.0,0.832,0.647,0.0588,0.411,102.036
Israel,6clAq1cGO4PYimAmzelTmL,אחותי כבר לא סובלת אותך,54.0,0.695,0.611,0.166,0.138,164.187
Israel,1saT4tObMScARIwT4wTv0W,נתראה בגלגול הבא,50.0,0.511,0.396,0.184,0.68,111.506
Israel,1zZ9bah4HU0TtICQzCFXp3,אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),42.0,0.522,0.428,0.797,0.11,154.088
Israel,6zJejIfVYLgjud3lTk4DLB,SNAP,34.0,0.565,0.636,0.107,0.447,170.01
Italy,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,0.715,0.62,0.417,0.0822,97.95
Italy,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",92.0,0.621,0.782,0.0125,0.23,128.033
Italy,2E32Pv8w20r6ZH4oFecxOf,X CASO (feat. Sfera Ebbasta),75.0,0.781,0.464,0.334,0.138,100.021
Italy,1MboxS3hV7Wr8UVO59uRth,Alleluia (feat. Sfera Ebbasta),74.0,0.744,0.579,0.272,0.121,133.105
Italy,62YtBUOYuyW9qelDb7tFWX,La Bellavita (feat. Jul),72.0,0.76,0.699,0.025,0.149,139.927
Italy,3XucsgiwXb8KPn9Csf9Zmu,Ferrari - Remix,71.0,0.818,0.728,0.0985,0.0917,124.974
Italy,7tsTlt7Kwj2tFvpukBtZd4,IMPORTANTE,68.0,0.741,0.657,0.295,0.0922,87.962
Italy,0xEgDBXYO9gGzmxCFWKxNg,CRUDELIA - I nervi,62.0,0.503,0.551,0.132,0.343,109.862
Italy,1NCyzQwhhBc2muaA3bjRvH,Lamette (feat. Salmo),58.0,0.722,0.75,0.541,0.399,115.998
Italy,4z48kVLZOFuRYWSVwzFI5q,Giovani Wannabe,54.0,0.74,0.809,0.0328,0.0936,127.978
Italy,6zJejIfVYLgjud3lTk4DLB,SNAP,34.0,0.565,0.636,0.107,0.447,170.01
Japan,4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,86.0,0.882,0.797,0.0821,0.113,105.025
Japan,0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,85.0,0.6,0.76,0.166,0.189,158.078
Japan,2Dzzhb1oV5ckgOjWZLraIB,Overdose,77.0,0.733,0.598,0.0307,0.218,118.012
Japan,39HrUxcvKF3jtLz7fUDWXc,First Love,74.0,0.438,0.434,0.122,0.15,179.913
Japan,1zd35Y44Blc1CwwVbW3Qnk,群青,71.0,0.725,0.853,0.305,0.115,134.991
Japan,7tnYsRepXLaNhqj4xtcWP2,grace,70.0,0.668,0.685,0.0822,0.319,108.971
Japan,4Fh1CzvLHIUn26tjbZZ1mR,カナタハルカ,66.0,0.474,0.535,0.626,0.413,79.95
Japan,2j7GjqDtsKbEhVq0Gw6a5Z,恋だろ,65.0,0.599,0.546,0.17,0.113,143.91
Japan,34ayWAUrQcrjlKZOJAzqke,アイラブユー,63.0,0.483,0.629,0.288,0.143,77.968
Japan,3RvdkNMcSy71m0aT6UF9Uf,水平線,62.0,0.424,0.761,0.0103,0.145,145.816
Japan,7ELIV5p6Irk5MHsazeAFv6,ベルベットの詩,61.0,0.5,0.706,0.00953,0.0736,147.997
Latvia,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,89.0,0.612,0.807,0.0495,0.101,124.053
Latvia,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],88.0,0.526,0.606,0.152,0.194,116.622
Latvia,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,83.0,0.686,0.494,0.613,0.402,168.946
Latvia,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,80.0,0.662,0.398,0.716,0.111,107.001
Latvia,11BKm0j4eYoCPPpCONAVwA,Bloody Mary,78.0,0.591,0.637,0.0107,0.113,99.998
Latvia,44Xyja7xYPlVC6v2CeweSi,GOSSIP (feat. Tom Morello),73.0,0.704,0.819,0.00176,0.094,139.921
Latvia,5FkJHVudUByVjanCqFXRql,After Dark,72.0,0.578,0.6,0.0677,0.0778,140.021
Latvia,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),68.0,0.712,0.463,0.011,0.301,131.199
Latvia,4g22x3fIQVUlY39ICUBB7Z,HOODAK MP3,57.0,0.911,0.758,0.00892,0.126,144.024
Lithuania,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,91.0,0.561,0.52,0.0503,0.355,153.15
Lithuania,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],88.0,0.526,0.606,0.152,0.194,116.622
Lithuania,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),83.0,0.607,0.767,0.118,0.122,123.998
Lithuania,54ipXppHLA8U4yqpOFTUhr,Bones,82.0,0.772,0.75,0.0201,0.074,114.061
Lithuania,3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,80.0,0.369,0.467,0.0194,0.109,94.473
Lithuania,11BKm0j4eYoCPPpCONAVwA,Bloody Mary,78.0,0.591,0.637,0.0107,0.113,99.998
Lithuania,2KReCz1L5XkGIBhDncQ5VZ,BABY SAID,76.0,0.622,0.715,0.000982,0.0796,131.012
Lithuania,7exHT4swWOKL5addPeqkLP,THE LONELIEST,68.0,0.525,0.599,0.00151,0.0762,129.841
Luxembourg,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),94.0,0.561,0.965,0.00383,0.371,128.04
Luxembourg,5ww2BF9slyYgNOk37BlC4u,La Bachata,93.0,0.835,0.679,0.583,0.218,124.98
Luxembourg,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",92.0,0.621,0.782,0.0125,0.23,128.033
Luxembourg,0QHEIqNKsMoOY5urbzN48u,Made You Look,90.0,0.838,0.525,0.345,0.0771,144.981
Luxembourg,5IgjP7X4th6nMNDh4akUHb,Under The Influence,89.0,0.733,0.69,0.0635,0.105,116.992
Luxembourg,54ipXppHLA8U4yqpOFTUhr,Bones,82.0,0.772,0.75,0.0201,0.074,114.061
Luxembourg,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,80.0,0.662,0.398,0.716,0.111,107.001
Luxembourg,3i0FkJYlU4MFfYkjFHXXAM,I'm Not Here To Make Friends,78.0,0.698,0.895,0.172,0.409,114.914
Luxembourg,3BnDvpeuGOj21Ir2aVEtQo,Calm Down,77.0,0.814,0.789,0.365,0.137,107.003
Luxembourg,3D29kjUyWxsT3jUUTtARVQ,DIE,76.0,0.695,0.63,0.229,0.118,130.968
Luxembourg,6sCvvleqKbeyOkQDieBYgp,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,74.0,0.247,0.299,0.899,0.131,177.115
Luxembourg,0i9RysNKssk6syOrKDX3U2,FLEURS (feat. Tiakola),72.0,0.673,0.636,0.268,0.108,127.021
Luxembourg,7exHT4swWOKL5addPeqkLP,THE LONELIEST,68.0,0.525,0.599,0.00151,0.0762,129.841
Luxembourg,3xrZCGMyXIDqesVz4QwJOL,Baby,60.0,0.841,0.466,0.065,0.0898,110.056
Luxembourg,0dLkZwE2Xt4ETtUt5cED2l,Diferença Mara,50.0,0.603,0.494,0.534,0.0947,160.008
Luxembourg,6zJejIfVYLgjud3lTk4DLB,SNAP,34.0,0.565,0.636,0.107,0.447,170.01
Malaysia,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,0.715,0.62,0.417,0.0822,97.95
Malaysia,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,90.0,0.464,0.417,0.136,0.0974,67.528
Malaysia,5IgjP7X4th6nMNDh4akUHb,Under The Influence,89.0,0.733,0.69,0.0635,0.105,116.992
Malaysia,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,88.0,0.358,0.284,0.805,0.183,99.796
Malaysia,61AZsmFB3VoJdmraMk5ZSn,VIBE (feat. Jimin of BTS),81.0,0.78,0.683,0.0801,0.22,100.049
Malaysia,3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,80.0,0.369,0.467,0.0194,0.109,94.473
Malaysia,4z6FksNI6MLCDTHrNJXhO0,Semata Karenamu,77.0,0.603,0.325,0.35,0.113,123.759
Malaysia,2m6Ko3CY1qXNNja8AlugNc,Angel Baby,76.0,0.559,0.559,0.0145,0.138,72.498
Malaysia,6gNG7O2IlMYUXAcCDwQrPT,Bertahan Terluka,73.0,0.325,0.345,0.495,0.0726,77.835
Malaysia,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),68.0,0.712,0.463,0.011,0.301,131.199
Malaysia,6dXiWwFrcGieqnoLYzPNp5,Sial,58.0,0.563,0.431,0.89,0.123,120.014
Malaysia,6Iq3sgLVrqqZfRitLaeHkn,Sisa Rasa,57.0,0.488,0.405,0.503,0.108,122.049
Mexico,5ww2BF9slyYgNOk37BlC4u,La Bachata,93.0,0.835,0.679,0.583,0.218,124.98
Mexico,6G12ZafqofSq7YtrMqUm76,Monotonía,89.0,0.873,0.695,0.419,0.211,131.963
Mexico,1zsPaEkglFvxjAhrM8yhpr,Hey Mor,88.0,0.901,0.589,0.00302,0.0992,98.002
Mexico,31i56LZnwE6uSu3exoHjtB,Neverita,87.0,0.876,0.498,0.0706,0.143,122.016
Mexico,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,86.0,0.87,0.516,0.656,0.11,111.005
Mexico,23Lyy7ZXRvzfgH4JtDkKrX,No Se Va - En Vivo,85.0,0.594,0.527,0.121,0.234,172.712
Mexico,2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,84.0,0.865,0.573,0.0863,0.305,94.999
Mexico,4ygQ5wSuzzNRevVjup1qV2,El Gavilán,82.0,0.724,0.684,0.144,0.302,144.117
Mexico,33cF8aTmGJ6TsEf23uqGIN,LOKERA,81.0,0.836,0.826,0.213,0.0814,102.025
Mexico,3bvJftZKZe5QKz433NczyV,No Es Por Acá,80.0,0.746,0.37,0.456,0.106,97.568
Mexico,6rOy9SIawgruuIWLP5divC,Eres Ese Algo,79.0,0.722,0.76,0.468,0.0814,113.872
Mexico,4FAKtPVycI4DxoOHC01YqD,Yandel 150,78.0,0.783,0.729,0.0492,0.1,167.968
Mexico,4H6o1bxKRGzmsE0vzo968m,Qué Agonía,77.0,0.732,0.573,0.56,0.0543,97.502
Mexico,5Ei8EK2uXNkqqVSe2QYsFp,Que Te Vaya Bien,71.0,0.667,0.467,0.237,0.271,97.99
Mexico,6odrHMSLjP3aOXC4ipKUC6,La Bebe,67.0,0.775,0.465,0.609,0.114,169.781
Morocco,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,0.715,0.62,0.417,0.0822,97.95
Morocco,561jH07mF1jHuk7KlaeF0s,Mockingbird,89.0,0.637,0.678,0.209,0.156,84.039
Morocco,5WxVXxCMRnvxUKFq40ELwq,Escapism.,80.0,0.538,0.742,0.138,0.0934,96.107
Morocco,186NCtNk1tUYS7c2DxgJ7O,Christmas Tree,77.0,0.437,0.384,0.699,0.121,139.009
Morocco,39EXZNMxb4RBHlRjnRaOKp,Sweet Night,72.0,0.462,0.339,0.495,0.0893,92.106
Morocco,29n9av2AJlYDHtqfuv0X04,La street,66.0,0.763,0.919,0.132,0.0917,134.918
Morocco,1EYeZGTMCjV7uVey5fNWXM,love nwantiti (feat. ElGrande Toto) - North African Remix,65.0,0.642,0.723,0.58,0.112,186.043
Morocco,6L1hnXrPSKAoOFmdOA8ANa,Magic,60.0,0.744,0.636,0.688,0.0884,99.979
Morocco,2Vr7Qvt5a9f6W9m6ifke4K,Comforter (feat. Ayra Starr),59.0,0.54,0.579,0.0437,0.0719,132.813
Morocco,7syDtybPIIxoR1jvz6w8nI,JRO7I,57.0,0.742,0.646,0.472,0.0708,89.949
Morocco,3WzncgOidVpqkak5Ee4b1n,De9at l9elb,56.0,0.575,0.585,0.822,0.101,91.786
Morocco,3hjXb9FRFRt7H13KlNhGPA,Kima Bakri,55.0,0.634,0.645,0.133,0.0999,157.877
Morocco,4g1AKn1RwrNmCUTzl6pSI3,MAAK,54.0,0.685,0.438,0.523,0.0869,146.89
Morocco,7MahBaXzhvYCL7w9wXF4Wx,CHICHI,53.0,0.887,0.636,0.0511,0.0689,135.098
Morocco,1ThaPy4W188i5SFdjXl64J,Casablanca,52.0,,,,,
Morocco,2XoeD3lix5eVNEa40ZFtHW,Si tu savais,48.0,0.701,0.806,0.471,0.359,140.961
Morocco,5TS6S3z1cmGEe9jVHXcP8o,L'Étranger,45.0,0.686,0.599,0.232,0.396,150.04
Morocco,6AbdVUwJ7z0xqjZh9HQ9vV,ØKHØWA Pt. 2,40.0,0.905,0.534,0.00621,0.0795,123.003
Netherlands,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,92.0,0.637,0.643,0.13,0.142,97.008
Netherlands,0QHEIqNKsMoOY5urbzN48u,Made You Look,90.0,0.838,0.525,0.345,0.0771,144.981
Netherlands,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),83.0,0.607,0.767,0.118,0.122,123.998
Netherlands,5YdnOm5990Kfq1Jodws98B,Call It Love,80.0,0.616,0.841,0.0559,0.417,110.029
Netherlands,0zKbDrEXKpnExhGQRe9dxt,Lay Low,79.0,0.534,0.855,0.0607,0.346,122.06
Netherlands,1635wWSdp29PO3GxYhy991,Bel Mercy,78.0,0.941,0.753,0.458,0.109,127.02
Netherlands,3BnDvpeuGOj21Ir2aVEtQo,Calm Down,77.0,0.814,0.789,0.365,0.137,107.003
Netherlands,7exHT4swWOKL5addPeqkLP,THE LONELIEST,68.0,0.525,0.599,0.00151,0.0762,129.841
Netherlands,3oFKhY9iW9S0iA9OHO9tN6,Van Mij Zijn,67.0,0.835,0.645,0.145,0.11,105.068
Netherlands,185P7rSD4EGHKzCerrvYtF,Bali,62.0,0.872,0.37,0.342,0.169,89.973
Netherlands,5y9KXJV7Gwk3Up34fyPWMr,Natte Sokken,61.0,0.572,0.668,0.597,0.094,93.135
New Zealand,65FftemJ1DbbZ45DUfHJXE,OMG,89.0,0.804,0.771,0.357,0.108,126.956
New Zealand,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,88.0,0.486,0.545,0.0652,0.0642,150.187
New Zealand,2LBqCSwhJGcFQeTHMVGwy3,Die For You,86.0,0.586,0.525,0.111,0.134,133.629
New Zealand,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),85.0,0.733,0.67,0.121,0.121,100.964
New Zealand,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,83.0,0.686,0.494,0.613,0.402,168.946
New Zealand,3RKjTYlQrtLXCq5ncswBPp,"Hey, Mickey!",80.0,0.912,0.507,0.579,0.167,134.978
New Zealand,6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,79.0,0.795,0.8,0.0354,0.0915,116.032
New Zealand,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),76.0,0.591,0.764,0.0383,0.103,169.928
New Zealand,1LIvdWNdKmHvU0FJvw2diN,Big City Life,73.0,0.615,0.902,0.0176,0.103,87.03
New Zealand,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),68.0,0.712,0.463,0.011,0.301,131.199
New Zealand,6r88rMGtfNgC0SJEytTA7c,In the Air,61.0,0.974,0.643,0.105,0.0833,117.985
New Zealand,2xHZ0R5LYEbD18FOTjO7dO,Take It Away,58.0,0.737,0.746,0.181,0.121,78.051
New Zealand,7dGsBUADSyHoD7zdkKi9Ef,Mr Reggae,57.0,0.829,0.701,0.082,0.135,164.035
Nicaragua,5ww2BF9slyYgNOk37BlC4u,La Bachata,93.0,0.835,0.679,0.583,0.218,124.98
Nicaragua,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",92.0,0.621,0.782,0.0125,0.23,128.033
Nicaragua,1zsPaEkglFvxjAhrM8yhpr,Hey Mor,88.0,0.901,0.589,0.00302,0.0992,98.002
Nicaragua,6Um358vY92UBv5DloTRX9L,Que Vuelvas,87.0,0.491,0.643,0.187,0.109,162.469
Nicaragua,2rurDawMfoKP4uHyb2kJBt,Te Felicito,85.0,0.695,0.636,0.234,0.081,174.14
Nicaragua,2JPLbjOn0wPCngEot2STUS,Yonaguni,84.0,0.644,0.648,0.276,0.135,179.951
Nicaragua,1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,83.0,0.627,0.858,0.263,0.21,92.523
Nicaragua,6VrQTLzzuyGIYjUDe4kAZk,Un Coco,81.0,0.839,0.69,0.207,0.176,151.991
Nicaragua,6C1RD7YQVvt3YQj0CmuTeu,Diles,79.0,0.813,0.56,0.108,0.268,118.033
Nicaragua,4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,78.0,0.845,0.677,0.269,0.108,90.013
Nicaragua,6NSMQFKgjpQb0KkjMDYIK0,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),76.0,0.815,0.514,0.54,0.611,120.054
Nicaragua,2ROQe6QkIXODJRx0y8UjzV,Delincuente,75.0,0.798,0.71,0.0576,0.4,97.875
Norway,0QHEIqNKsMoOY5urbzN48u,Made You Look,90.0,0.838,0.525,0.345,0.0771,144.981
Norway,5YdnOm5990Kfq1Jodws98B,Call It Love,80.0,0.616,0.841,0.0559,0.417,110.029
Norway,0zKbDrEXKpnExhGQRe9dxt,Lay Low,79.0,0.534,0.855,0.0607,0.346,122.06
Norway,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),68.0,0.712,0.463,0.011,0.301,131.199
Norway,0xbSjXWyD0M1ucTtKHPd2N,Ekko inni meg,65.0,0.633,0.856,0.0223,0.058,139.89
Norway,6iAzs8DCRsCDkr3UCyptXO,Danser videre i livet,63.0,0.512,0.463,0.143,0.0704,180.091
Norway,4v8yhLDEcRQ6BynXcCrGMo,Frida Kahlo,62.0,0.87,0.872,0.112,0.123,125.021
Norway,56kyGGwLIVAR30ZFiASn8Q,Dans På Bordet,61.0,0.867,0.699,0.15,0.165,125.023
Norway,0SxQZ81RX3icOvVCrLDszO,BAP,59.0,0.829,0.783,0.0282,0.111,115.034
Norway,0ZbEc2puxrGJ4VXfJ4VTuD,Bare en mann,58.0,0.657,0.969,0.0249,0.281,123.972
Norway,5cUqVMM5kxpkud2kKK7LCi,Skal ikke gråte,56.0,0.498,0.564,0.194,0.1,134.069
Norway,0bg4gJlfoDR0ICj58UfmdF,"Sorry, jeg har pult en annen",54.0,0.85,0.647,0.00296,0.412,123.52
Norway,2NijPPmzSplyT9d4YdeLse,Rain,50.0,0.676,0.631,0.0486,0.237,111.972
Norway,3VjEyvyWkd09eE6h1weCfn,Show Me,48.0,0.511,0.389,0.327,0.117,119.944
Panama,5ww2BF9slyYgNOk37BlC4u,La Bachata,93.0,0.835,0.679,0.583,0.218,124.98
Panama,1zsPaEkglFvxjAhrM8yhpr,Hey Mor,88.0,0.901,0.589,0.00302,0.0992,98.002
Panama,31i56LZnwE6uSu3exoHjtB,Neverita,87.0,0.876,0.498,0.0706,0.143,122.016
Panama,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,86.0,0.87,0.516,0.656,0.11,111.005
Panama,2rurDawMfoKP4uHyb2kJBt,Te Felicito,85.0,0.695,0.636,0.234,0.081,174.14
Panama,2JPLbjOn0wPCngEot2STUS,Yonaguni,84.0,0.644,0.648,0.276,0.135,179.951
Panama,4khWEpnaijN0G1x019Uzdr,No Se Va,81.0,0.734,0.685,0.117,0.109,92.042
Panama,4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,78.0,0.845,0.677,0.269,0.108,90.013
