country,track.id,track name,popularity,date
Netherlands,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Netherlands,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,92.0,2023-02-28
Netherlands,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,91.0,2023-02-28
Netherlands,4Dvkj6JhhA12EX05fT7y2e,As It Was,89.0,2023-02-28
Netherlands,3zkyus0njMCL6phZmNNEeN,LET GO,88.0,2023-02-28
Netherlands,26b3oVLrRUaaybJulow9kz,People,86.0,2023-02-28
Netherlands,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28
Netherlands,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Netherlands,0zKbDrEXKpnExhGQRe9dxt,Lay Low,80.0,2023-02-28
Netherlands,1635wWSdp29PO3GxYhy991,Bel Mercy,78.0,2023-02-28
Netherlands,0JIhRhZPF5j5dx0FGqTWxy,I'll Be Waiting,76.0,2023-02-28
Netherlands,1xs8bOvm3IzEYmcLJVOc34,Rush,75.0,2023-02-28
Netherlands,1aOl53hkZGHkl2Snhr7opL,How Do I Say Goodbye,74.0,2023-02-28
Netherlands,7exHT4swWOKL5addPeqkLP,THE LONELIEST,72.0,2023-02-28
Netherlands,2LcmbuYX7tyR4DWy3b273L,Noodgeval,70.0,2023-02-28
Netherlands,5tiTVSryX1Hu09cPsNvaIR,Slapeloosheid,69.0,2023-02-28
Netherlands,0xLnJgUHvPnq6n2ESDSMXF,Ik Space,68.0,2023-02-28
Netherlands,1HFFfvXM13DA5hYt6SjhZj,Stemgeluid,67.0,2023-02-28
Netherlands,1gUwi1o1S9W9P0FQgJdY8s,TRUSTFALL,66.0,2023-02-28
Netherlands,4mgYtnnm01NgTKLlMpF10h,Baddie,65.0,2023-02-28
Netherlands,4o943cZWj08kb6qSc4UpCt,ZIDANE,63.0,2023-02-28
Netherlands,443rDqZIaqvZzJ1DgdJNgr,Der Af (Oya Lélé),61.0,2023-02-28
Netherlands,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28
Netherlands,20THU2It0g1DdrvIY21Ghj,Probleem,57.0,2023-02-28
Netherlands,7xTDT7gyIrv0xWpwwXExxU,Celestial,53.0,2023-02-28
Netherlands,4jelEboj2QJWTLSXxuq4Pw,Euro's & Dollars,50.0,2023-02-28
Netherlands,3nwPqKLNPaPmEu3KLEdzpH,Yolo,49.0,2023-02-28
Netherlands,6jgkAGhsQET6QPqLd6jeRz,Als Ik Met Je Loop,46.0,2023-02-28
Netherlands,50vXZhuyOfXaEkG3jVacmd,Paracetamollen,45.0,2023-02-28
Netherlands,0PqOOwZgUYD3GFToEmU7i5,Fouten,43.0,2023-02-28
Netherlands,7GRExMvdpTtxYS9uUINTi5,Automatisch,37.0,2023-02-28
New Zealand,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
New Zealand,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
New Zealand,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,2023-02-28
New Zealand,78Sw5GDo6AlGwTwanjXbGh,Here With Me,91.0,2023-02-28
New Zealand,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,2023-02-28
New Zealand,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,89.0,2023-02-28
New Zealand,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,88.0,2023-02-28
New Zealand,5odlY52u43F5BjByhxg7wg,golden hour,87.0,2023-02-28
New Zealand,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,86.0,2023-02-28
New Zealand,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),85.0,2023-02-28
New Zealand,02MWAaffLxlfxAUY7c5dvx,Heat Waves,83.0,2023-02-28
New Zealand,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,82.0,2023-02-28
New Zealand,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,81.0,2023-02-28
New Zealand,1yHVHoz6Ny29gbbWJYVnFt,Heaven,80.0,2023-02-28
New Zealand,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,79.0,2023-02-28
New Zealand,5RobAV5ROH5KARimi7n3cO,messy in heaven,76.0,2023-02-28
New Zealand,1LIvdWNdKmHvU0FJvw2diN,Big City Life,72.0,2023-02-28
New Zealand,74fmYjFwt9CqEFAh8ybeBD,Rumble,65.0,2023-02-28
New Zealand,6ex1Pz3pntgy4NPtxHXN2V,Bad Habits,62.0,2023-02-28
New Zealand,6r88rMGtfNgC0SJEytTA7c,In the Air,60.0,2023-02-28
New Zealand,2xHZ0R5LYEbD18FOTjO7dO,Take It Away,57.0,2023-02-28
New Zealand,7dGsBUADSyHoD7zdkKi9Ef,Mr Reggae,56.0,2023-02-28
New Zealand,74yRaIwxJyrrb6gl2KyF5H,COMMA'S,50.0,2023-02-28
New Zealand,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,39.0,2023-02-28
Nicaragua,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Nicaragua,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",96.0,2023-02-28
Nicaragua,5ww2BF9slyYgNOk37BlC4u,La Bachata,92.0,2023-02-28
Nicaragua,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",91.0,2023-02-28
Nicaragua,4Dvkj6JhhA12EX05fT7y2e,As It Was,89.0,2023-02-28
Nicaragua,54ELExv56KCAB4UP9cOCzC,Gato de Noche,88.0,2023-02-28
Nicaragua,2mpoNBkngUEwnaKoBhZ0vl,PRC,87.0,2023-02-28
Nicaragua,6G12ZafqofSq7YtrMqUm76,Monotonía,86.0,2023-02-28
Nicaragua,6Xom58OOXk2SoU711L2IXO,Moscow Mule,85.0,2023-02-28
Nicaragua,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,84.0,2023-02-28
Nicaragua,2JPLbjOn0wPCngEot2STUS,Yonaguni,83.0,2023-02-28
Nicaragua,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Nicaragua,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,81.0,2023-02-28
Nicaragua,5kpxVMDvYGRmNqawPqDTYR,JGL,80.0,2023-02-28
Nicaragua,2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,79.0,2023-02-28
Nicaragua,6C1RD7YQVvt3YQj0CmuTeu,Diles,78.0,2023-02-28
Nicaragua,3p6eieHX6oEOzJStPtEsLu,Si Te Pudiera Mentir,77.0,2023-02-28
Nicaragua,798ahLNEcoFER7Vywg1FMT,A La Antigüita,75.0,2023-02-28
Nicaragua,4UGqAW9i7NtE5mW9xzm6yk,PUNTO 40,74.0,2023-02-28
Nicaragua,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28
Nicaragua,4NoOME4Dhf4xgxbHDT7VGe,X SI VOLVEMOS,69.0,2023-02-28
Nicaragua,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28
Nicaragua,16dUQ4quIHDe4ZZ0wF1EMN,CAIRO,64.0,2023-02-28
Norway,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Norway,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Norway,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),92.0,2023-02-28
Norway,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28
Norway,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,2023-02-28
Norway,0QHEIqNKsMoOY5urbzN48u,Made You Look,89.0,2023-02-28
Norway,6UN73IYd0hZxLi8wFPMQij,Players,88.0,2023-02-28
Norway,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28
Norway,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Norway,5YdnOm5990Kfq1Jodws98B,Call It Love,80.0,2023-02-28
Norway,6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,79.0,2023-02-28
Norway,5mHdCZtVyb4DcJw8799hZp,Escapism.,76.0,2023-02-28
Norway,1aOl53hkZGHkl2Snhr7opL,How Do I Say Goodbye,74.0,2023-02-28
Norway,6TYFXyFTDZ6qwFPuBJfWpK,Floden,70.0,2023-02-28
Norway,3aiOu3VFNOD9omIGG7nSq1,The Ballet Girl,68.0,2023-02-28
Norway,0xbSjXWyD0M1ucTtKHPd2N,Ekko inni meg,67.0,2023-02-28
Norway,7GZ0lQasbKSKie0I1Bv7Vd,Alt du vil ha,66.0,2023-02-28
Norway,5WnH3XfHwtR7KH7KfVUDqe,Delilah,65.0,2023-02-28
Norway,3mrOghCXTH1wg1JliCHenY,En Shot,64.0,2023-02-28
Norway,7esGcqsNB1vSVAeVDfOW1c,Hopelessly Hopeless,63.0,2023-02-28
Norway,28mdpto16dpOw2vl5B4MWi,Det eneste jeg vil er å ha det fett,61.0,2023-02-28
Norway,0bg4gJlfoDR0ICj58UfmdF,"Sorry, jeg har pult en annen",60.0,2023-02-28
Norway,0imwUR7oy4kgX2IjMoLPDy,OPP I BAKKEN,59.0,2023-02-28
Norway,5cUqVMM5kxpkud2kKK7LCi,Skal ikke gråte,58.0,2023-02-28
Norway,5PTYydUwfxM8Q7KuqjmPxu,BlimE! - Den Ene,54.0,2023-02-28
Norway,17b5jv7NOfFIdzWKcDbijx,Drukne,51.0,2023-02-28
Norway,6gecBiCMM6BBttZ4r9BOma,Saw It Coming,47.0,2023-02-28
Norway,3jAx38SoSeeDCnaKLxTXrW,TYRTHOVEN,45.0,2023-02-28
Norway,3qeetNg8dmL3KwYXT9R7wT,Best på fest,42.0,2023-02-28
Panama,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Panama,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",96.0,2023-02-28
Panama,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,2023-02-28
Panama,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",91.0,2023-02-28
Panama,4Dvkj6JhhA12EX05fT7y2e,As It Was,89.0,2023-02-28
Panama,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,88.0,2023-02-28
Panama,5Eax0qFko2dh7Rl2lYs3bx,Efecto,87.0,2023-02-28
Panama,6G12ZafqofSq7YtrMqUm76,Monotonía,86.0,2023-02-28
Panama,31i56LZnwE6uSu3exoHjtB,Neverita,85.0,2023-02-28
Panama,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,84.0,2023-02-28
Panama,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Panama,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,81.0,2023-02-28
Panama,0DWdj2oZMBFSzRsi2Cvfzf,TQG,80.0,2023-02-28
Panama,1sbNEFiURUYfy024cJX8JG,Ferxxo 100,78.0,2023-02-28
Panama,7FlQk2gJ6TBrHHiidvdR2O,MAMIII,76.0,2023-02-28
Panama,7MVIfkyzuUmQ716j8U7yGR,Rara Vez,75.0,2023-02-28
Panama,38UYeBLfvpnDSG9GznZdnL,Tormenta (feat. Bad Bunny),74.0,2023-02-28
Panama,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28
Panama,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,71.0,2023-02-28
Panama,1dw7qShk971xMD6r6mA4VN,PERO TÚ,70.0,2023-02-28
Panama,3CNbrXrUrEARw8zeKNCdYo,GUCCI LOS PAÑOS,69.0,2023-02-28
Panama,3mFNc5EQn30irR983Wg9OD,KÁRMIKA,68.0,2023-02-28
Panama,6KCvMsAiL6WseKEFsWoPgc,MERCURIO,67.0,2023-02-28
Panama,505v13epFXodT9fVAJ6h8k,AMARGURA,66.0,2023-02-28
Panama,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28
Panama,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28
Panama,4iRHjxLojZsyclcODm5NOv,Casaya,52.0,2023-02-28
Panama,0jDkzYfkYI5faOTftiqydF,ALBERTO NAVARRO (feat. Danny Yash),51.0,2023-02-28
Panama,2KQj2OQo0UcJ2uFAe5LG47,Tu Loco,50.0,2023-02-28
Panama,7JHUlJCUhUvMLNGsrDf4K1,Mojaita,43.0,2023-02-28
Panama,2nl5JkOfrjVSYQY9rVZl4N,La del Tik Tok,39.0,2023-02-28
Peru,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Peru,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",96.0,2023-02-28
Peru,5ww2BF9slyYgNOk37BlC4u,La Bachata,92.0,2023-02-28
Peru,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",91.0,2023-02-28
Peru,4Dvkj6JhhA12EX05fT7y2e,As It Was,89.0,2023-02-28
Peru,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,88.0,2023-02-28
Peru,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,87.0,2023-02-28
Peru,6G12ZafqofSq7YtrMqUm76,Monotonía,86.0,2023-02-28
Peru,6Xom58OOXk2SoU711L2IXO,Moscow Mule,85.0,2023-02-28
Peru,2rurDawMfoKP4uHyb2kJBt,Te Felicito,84.0,2023-02-28
Peru,1O2pcBJGej0pmH2Y9XZMs6,Una Noche en Medellín,82.0,2023-02-28
Peru,3fjN3y5x4hN53rykAN2LHQ,cómo dormiste?,81.0,2023-02-28
Peru,4khWEpnaijN0G1x019Uzdr,No Se Va,80.0,2023-02-28
Peru,3PpWCS95gDUDRPko3u1MZ9,Prohibidox,79.0,2023-02-28
Peru,6Xj014IHwbLVjiVT6H89on,Malas Decisiones,78.0,2023-02-28
Peru,3KZCP2StVGdWkOKyRZNWA4,Es un Secreto,77.0,2023-02-28
Peru,7FlQk2gJ6TBrHHiidvdR2O,MAMIII,76.0,2023-02-28
Peru,7MVIfkyzuUmQ716j8U7yGR,Rara Vez,75.0,2023-02-28
Peru,4UGqAW9i7NtE5mW9xzm6yk,PUNTO 40,74.0,2023-02-28
Peru,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28
Peru,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,71.0,2023-02-28
Peru,04ndZkbKGthTgYSv3xS7en,Cupido,69.0,2023-02-28
Peru,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28
Peru,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28
Philippines,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Philippines,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Philippines,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,92.0,2023-02-28
Philippines,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,91.0,2023-02-28
Philippines,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,2023-02-28
Philippines,0QHEIqNKsMoOY5urbzN48u,Made You Look,89.0,2023-02-28
Philippines,5IgjP7X4th6nMNDh4akUHb,Under The Influence,88.0,2023-02-28
Philippines,5odlY52u43F5BjByhxg7wg,golden hour,87.0,2023-02-28
Philippines,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,86.0,2023-02-28
Philippines,0a4MMyCrzT0En247IhqZbD,Hype Boy,85.0,2023-02-28
Philippines,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28
Philippines,3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,82.0,2023-02-28
Philippines,0mL82sxCRjrs3br407IdJh,Is There Someone Else?,81.0,2023-02-28
Philippines,5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,80.0,2023-02-28
Philippines,0QzuaeCEEOV40Pn7IvKEny,double take,79.0,2023-02-28
Philippines,08MFgEQeVLF37EyZ7jcwLc,Pano,78.0,2023-02-28
Philippines,5TTXEcfsYLh6fTarLaevTi,lowkey,75.0,2023-02-28
Philippines,4AULw1VRyJP17zMvwgTIUs,Umaasa,73.0,2023-02-28
Philippines,2e7iqtA42EPXTtiiAlblC1,"Babalik Sa'yo (from ""2 Good 2 Be True"")",72.0,2023-02-28
Philippines,2jbf9EytR7fzpSrPWAYCf9,Paraluman,71.0,2023-02-28
Philippines,3h8uWt8HNyDNubPSEBgTPG,Yakap,70.0,2023-02-28
Philippines,1AuxZd50Dpaz0cCWphYryh,panaginip,69.0,2023-02-28
Philippines,0p7s2EXYWLca0UOdQyQrNN,Jopay,63.0,2023-02-28
Portugal,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Portugal,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",96.0,2023-02-28
Portugal,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Portugal,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),92.0,2023-02-28
Portugal,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28
Portugal,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,2023-02-28
Portugal,4Dvkj6JhhA12EX05fT7y2e,As It Was,89.0,2023-02-28
Portugal,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,88.0,2023-02-28
Portugal,5odlY52u43F5BjByhxg7wg,golden hour,87.0,2023-02-28
Portugal,1jHgfC8T5KxUyC5Ldw6lk9,Zona De Perigo,86.0,2023-02-28
Portugal,4ASA1PZyWGbuc4d9N8OAcF,Eu Gosto Assim - Ao Vivo,84.0,2023-02-28
Portugal,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28
Portugal,4mD9hjoTckjeL1CrJCx0MT,Puta Mexicana,82.0,2023-02-28
Portugal,4bT4Gbs7FA4cLyZeKtlGVO,Facilita Aí,81.0,2023-02-28
Portugal,1ACALdBWViTpLBC14Ecv8E,Namora Aí,80.0,2023-02-28
Portugal,1OZ4uv7OAP24Ix6j3vojLt,Casei Com a Putaria,78.0,2023-02-28
Portugal,52EYWdjiulHaehpexuowyh,FOGO E GASOLINA,77.0,2023-02-28
Portugal,5mHdCZtVyb4DcJw8799hZp,Escapism.,76.0,2023-02-28
Portugal,5vC8UAOHeG95ehRzZChniB,Ai Preto,75.0,2023-02-28
Portugal,0bBwi6ddYeTv5fXgHAdfiH,Evoque Prata,74.0,2023-02-28
Portugal,5Yt3AV2nXQdPqdknyLtJk0,Bota na Pipokinha (feat. DJ FELYPINHO 013),71.0,2023-02-28
Portugal,5BGdBH8MsaHCgfr4TMpRin,Como Tu (feat. Ivandro),63.0,2023-02-28
Portugal,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28
Portugal,0oKpBxCq4U5IvUZqMuVMM3,chamada não atendida,59.0,2023-02-28
Portugal,3hUk7wHp5Ruas0FLLVW69c,CASA,58.0,2023-02-28
Portugal,0dAZ5dCofHy6rquqU6YG29,Como Antes,57.0,2023-02-28
Portugal,5KX1zLcBZ5bv8iA1odyonT,Where U @,55.0,2023-02-28
Portugal,3UCqd9sT0C9qDayjFHBQjd,Visão Noturna,45.0,2023-02-28
Romania,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Romania,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Romania,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),92.0,2023-02-28
Romania,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28
Romania,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,89.0,2023-02-28
Romania,7MXVkk9YMctZqd1Srtv4MB,Starboy,88.0,2023-02-28
Romania,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28
Romania,1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,86.0,2023-02-28
Romania,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28
Romania,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Romania,4i9Ul89UPf5YPppdOspCH6,Havana,58.0,2023-02-28
Romania,7l1amnUcwOBdJQtLEmMKNi,Banii,55.0,2023-02-28
Romania,09Ylu166NCvXW8ZY4lA39W,Timeout,54.0,2023-02-28
Romania,4FG6TOqiQprPinFIAY3Zr5,Te-am vazut fara inel,53.0,2023-02-28
Romania,1C0G4YZEz2eOQlL2HfbyFO,Dacă n-ai bani,52.0,2023-02-28
Romania,1dMR1ltIgyYRq5vmFXvu07,Kawasaki,51.0,2023-02-28
Romania,19sbsJ3EPMs1nQdmMXCFFi,$P$ - Studio Session #02,50.0,2023-02-28
Romania,0yssm9ttK7TvO7QymKJlVT,Stai,49.0,2023-02-28
Romania,521THfI6NqtFIkrbIbo4vc,Birkin Baby,48.0,2023-02-28
Romania,2vwiRfvvt5a8PFt2poaI8l,O femeie,47.0,2023-02-28
Romania,4PJgUj2sMRba5OcG59UPg0,OSKYTAKEOVER,46.0,2023-02-28
Romania,6JQt3qfbwSFlDantKaCkix,PDH,44.0,2023-02-28
Romania,5HqVJa60eqDUqHKCo0Yk6X,Opțiuni,36.0,2023-02-28
Saudi Arabia,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Saudi Arabia,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Saudi Arabia,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),92.0,2023-02-28
Saudi Arabia,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,91.0,2023-02-28
Saudi Arabia,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,2023-02-28
Saudi Arabia,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,89.0,2023-02-28
Saudi Arabia,5IgjP7X4th6nMNDh4akUHb,Under The Influence,88.0,2023-02-28
Saudi Arabia,5odlY52u43F5BjByhxg7wg,golden hour,87.0,2023-02-28
Saudi Arabia,1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,86.0,2023-02-28
Saudi Arabia,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28
Saudi Arabia,1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],84.0,2023-02-28
Saudi Arabia,54ipXppHLA8U4yqpOFTUhr,Bones,83.0,2023-02-28
Saudi Arabia,2K7xn816oNHJZ0aVqdQsha,Softcore,82.0,2023-02-28
Saudi Arabia,7D7e6hm2LiNd6nLuJF6K9Q,Hex,81.0,2023-02-28
Saudi Arabia,0f0SbtoKGe41cX5LzlnX6X,Tinnitus (Wanna be a rock),79.0,2023-02-28
Saudi Arabia,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),78.0,2023-02-28
Saudi Arabia,5mHdCZtVyb4DcJw8799hZp,Escapism.,76.0,2023-02-28
Saudi Arabia,1xs8bOvm3IzEYmcLJVOc34,Rush,75.0,2023-02-28
Saudi Arabia,0Qr61NXlyAeQaADO5xn3rI,Cry,74.0,2023-02-28
Saudi Arabia,5FkJHVudUByVjanCqFXRql,After Dark,71.0,2023-02-28
Saudi Arabia,0zzrAsIPYKENTWOwZqYjYp,Alo Aleky,66.0,2023-02-28
Saudi Arabia,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28
Saudi Arabia,1FEiijYPJtyswChfcpv3p0,Summertime Sadness,58.0,2023-02-28
Saudi Arabia,7j4OmvkjRz0PrjFADlHfQx,Set Fire to the Rain,38.0,2023-02-28
Singapore,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Singapore,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Singapore,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),92.0,2023-02-28
Singapore,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,91.0,2023-02-28
Singapore,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28
Singapore,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28
Singapore,6UN73IYd0hZxLi8wFPMQij,Players,88.0,2023-02-28
Singapore,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28
Singapore,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,86.0,2023-02-28
Singapore,3azJifCSqg9fRij2yKIbWz,The Color Violet,85.0,2023-02-28
Singapore,4h4QlmocP3IuwYEj2j14p8,Sunroof,84.0,2023-02-28
Singapore,2L9N0zZnd37dwF0clgxMGI,ceilings,83.0,2023-02-28
Singapore,6I3mqTwhRpn34SLVafSH7G,Ghost,82.0,2023-02-28
Singapore,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),81.0,2023-02-28
Singapore,2DwUdMJ5uxv20EhAildreg,Cookie,80.0,2023-02-28
Singapore,5UXJzLFdBn6u9FJTCnoHrH,Memories,79.0,2023-02-28
Singapore,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),78.0,2023-02-28
Singapore,5mHdCZtVyb4DcJw8799hZp,Escapism.,76.0,2023-02-28
Singapore,7gRFDGEzF9UkBV233yv2dc,Shut Down,74.0,2023-02-28
Singapore,5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,73.0,2023-02-28
Singapore,72OVnXDzugvrCU25lMi9au,"如果可以 - 電影""月老""主題曲",67.0,2023-02-28
Singapore,1IVj6CsBbTgOEpo0W6hgwN,嘉宾,65.0,2023-02-28
Singapore,4p9jbhD6N7HpuECGusu6iT,烏梅子醬,54.0,2023-02-28
Singapore,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,39.0,2023-02-28
Slovakia,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Slovakia,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Slovakia,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,2023-02-28
Slovakia,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28
Slovakia,4Dvkj6JhhA12EX05fT7y2e,As It Was,89.0,2023-02-28
Slovakia,6BePGk3eCan4FqaW2X8Qy3,10:35,88.0,2023-02-28
Slovakia,2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,86.0,2023-02-28
Slovakia,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28
Slovakia,54ipXppHLA8U4yqpOFTUhr,Bones,83.0,2023-02-28
Slovakia,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Slovakia,5mHdCZtVyb4DcJw8799hZp,Escapism.,76.0,2023-02-28
