country,track.id,track name,popularity,date,danceability,energy,acousticness,liveness,tempo
UAE,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28,0.571,0.544,0.453,0.322,132.052
Estonia,6BePGk3eCan4FqaW2X8Qy3,10:35,88.0,2023-02-28,0.696,0.793,0.0683,0.18,120.003
Hungary,6BePGk3eCan4FqaW2X8Qy3,10:35,88.0,2023-02-28,0.696,0.793,0.0683,0.18,120.003
Slovakia,6BePGk3eCan4FqaW2X8Qy3,10:35,88.0,2023-02-28,0.696,0.793,0.0683,0.18,120.003
Estonia,2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,86.0,2023-02-28,0.593,0.641,0.426,0.122,175.014
Lithuania,2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,86.0,2023-02-28,0.593,0.641,0.426,0.122,175.014
Slovakia,2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,86.0,2023-02-28,0.593,0.641,0.426,0.122,175.014
Estonia,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28,0.712,0.972,0.00547,0.128,119.966
Latvia,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28,0.712,0.972,0.00547,0.128,119.966
Lithuania,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28,0.712,0.972,0.00547,0.128,119.966
Saudi Arabia,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28,0.712,0.972,0.00547,0.128,119.966
Slovakia,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28,0.712,0.972,0.00547,0.128,119.966
Ukraine,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28,0.712,0.972,0.00547,0.128,119.966
Estonia,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,84.0,2023-02-28,0.746,0.251,0.782,0.106,139.999
Ukraine,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,84.0,2023-02-28,0.746,0.251,0.782,0.106,139.999
Estonia,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
France,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Iceland,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
India,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Israel,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Luxembourg,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Malaysia,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Netherlands,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Norway,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Philippines,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Portugal,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Romania,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
South Africa,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
South Korea,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
USA,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28,0.712,0.463,0.011,0.301,131.199
Estonia,6Ox1rvlwEpB49drasQm6RF,Star Shopping,82.0,2023-02-28,0.538,0.471,0.0946,0.116,93.07
Latvia,6Ox1rvlwEpB49drasQm6RF,Star Shopping,82.0,2023-02-28,0.538,0.471,0.0946,0.116,93.07
Estonia,6b37xrsNCWYIUphFBazqD6,Me Gustas Tu,81.0,2023-02-28,0.657,0.741,0.663,0.222,175.949
Estonia,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,78.0,2023-02-28,0.744,0.516,0.632,0.605,97.944
Latvia,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,78.0,2023-02-28,0.744,0.516,0.632,0.605,97.944
Lithuania,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,78.0,2023-02-28,0.744,0.516,0.632,0.605,97.944
Estonia,5RobAV5ROH5KARimi7n3cO,messy in heaven,76.0,2023-02-28,0.62,0.837,0.128,0.242,172.081
New Zealand,5RobAV5ROH5KARimi7n3cO,messy in heaven,76.0,2023-02-28,0.62,0.837,0.128,0.242,172.081
Estonia,1LIvdWNdKmHvU0FJvw2diN,Big City Life,72.0,2023-02-28,0.615,0.902,0.0176,0.103,87.03
New Zealand,1LIvdWNdKmHvU0FJvw2diN,Big City Life,72.0,2023-02-28,0.615,0.902,0.0176,0.103,87.03
Estonia,5FkJHVudUByVjanCqFXRql,After Dark,71.0,2023-02-28,0.578,0.6,0.0677,0.0778,140.021
Latvia,5FkJHVudUByVjanCqFXRql,After Dark,71.0,2023-02-28,0.578,0.6,0.0677,0.0778,140.021
Saudi Arabia,5FkJHVudUByVjanCqFXRql,After Dark,71.0,2023-02-28,0.578,0.6,0.0677,0.0778,140.021
Ukraine,5FkJHVudUByVjanCqFXRql,After Dark,71.0,2023-02-28,0.578,0.6,0.0677,0.0778,140.021
Estonia,7qPiAhk71D2RqLRtnjDL76,No morë talk,68.0,2023-02-28,0.76,0.53,0.00298,0.113,76.48
Latvia,7qPiAhk71D2RqLRtnjDL76,No morë talk,68.0,2023-02-28,0.76,0.53,0.00298,0.113,76.48
Lithuania,7qPiAhk71D2RqLRtnjDL76,No morë talk,68.0,2023-02-28,0.76,0.53,0.00298,0.113,76.48
Estonia,3HqGDrSOZ6LbBfX5EsiaAj,Split,67.0,2023-02-28,0.718,0.585,0.000146,0.398,141.093
Latvia,3HqGDrSOZ6LbBfX5EsiaAj,Split,67.0,2023-02-28,0.718,0.585,0.000146,0.398,141.093
Estonia,6yTy7zuNnUglg5EIlD5vX4,How it go,66.0,2023-02-28,0.653,0.485,0.0149,0.253,75.464
Latvia,6yTy7zuNnUglg5EIlD5vX4,How it go,66.0,2023-02-28,0.653,0.485,0.0149,0.253,75.464
Estonia,00zk0uua6s2ifh0Nc3ppfW,Nun id change,65.0,2023-02-28,0.774,0.577,0.037,0.122,100.003
Lithuania,00zk0uua6s2ifh0Nc3ppfW,Nun id change,65.0,2023-02-28,0.774,0.577,0.037,0.122,100.003
Estonia,3Oww84xrmgjyr5J1ilOmAf,Down Under (feat. Colin Hay),61.0,2023-02-28,0.308,0.86,0.0116,0.277,171.835
Estonia,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Global,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Iceland,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Ireland,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Israel,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Latvia,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Lithuania,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Luxembourg,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Netherlands,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Portugal,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Saudi Arabia,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Slovakia,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Switzerland,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
UAE,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Ukraine,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
United Kingdom,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28,0.442,0.538,0.717,0.09,122.758
Estonia,3pvzk44kwy8u46wtglCKzd,Bridges,50.0,2023-02-28,0.589,0.47,0.844,0.139,139.83
Estonia,1k2SmfxevBCq4Gti0LhDfT,Venom,46.0,2023-02-28,0.259,0.738,0.0023,0.371,82.913
Estonia,63YH4W1jfTXbuS9LNSCTXB,KUHU KADUS STEN?,44.0,2023-02-28,0.794,0.813,0.104,0.239,120.989
Estonia,6YS0bPEionrniTERIcCXP7,Monsters,43.0,2023-02-28,0.562,0.823,0.000255,0.762,130.092
Estonia,45GJmcFYh1hxHxwdg5KBQm,Silmad pärani kinni,41.0,2023-02-28,0.611,0.698,0.0129,0.157,151.002
Estonia,7IK25tcCFFqkU08EbTRxsc,Kiri külmkapi peal,36.0,2023-02-28,0.546,0.891,0.00793,0.116,157.076
Finland,561jH07mF1jHuk7KlaeF0s,Mockingbird,89.0,2023-02-28,0.637,0.678,0.209,0.156,84.039
Luxembourg,561jH07mF1jHuk7KlaeF0s,Mockingbird,89.0,2023-02-28,0.637,0.678,0.209,0.156,84.039
Morocco,561jH07mF1jHuk7KlaeF0s,Mockingbird,89.0,2023-02-28,0.637,0.678,0.209,0.156,84.039
Ukraine,561jH07mF1jHuk7KlaeF0s,Mockingbird,89.0,2023-02-28,0.637,0.678,0.209,0.156,84.039
United Kingdom,561jH07mF1jHuk7KlaeF0s,Mockingbird,89.0,2023-02-28,0.637,0.678,0.209,0.156,84.039
Finland,0tNhrnTkLSMUkql3iTCgW4,Ylivoimainen,64.0,2023-02-28,0.587,0.759,0.0417,0.274,164.02
Finland,12zIIWVV5guPmsV7yQGsOM,Vastustamaton,62.0,2023-02-28,0.613,0.737,0.324,0.159,125.03
Finland,4f1IC0mWzqRcYtsALav0kJ,Ei vitus (feat. Korelon),61.0,2023-02-28,0.78,0.468,0.0869,0.101,94.994
Finland,0jz7L1HGCL81c6scYojIRI,kilsoi,60.0,2023-02-28,0.856,0.623,0.0224,0.071,133.935
Finland,4EXBxZeqKIayJa65KtAwZw,Ihana kipu,59.0,2023-02-28,0.68,0.649,0.0976,0.118,140.063
Finland,59EjpBgEOq3kr53cNLAcF2,Äärirajoille II,58.0,2023-02-28,0.695,0.625,0.129,0.0952,159.042
Finland,3dMSUouXkSMQRxrn5tQFB6,Sun takii,57.0,2023-02-28,0.807,0.681,0.176,0.098,128.031
Finland,4LF4LXtyULKaS3skaAndBp,ORANSSI,56.0,2023-02-28,0.741,0.502,0.124,0.122,146.043
Finland,1RCQAeceDgtbD7WVLWr05S,Reiviluola,55.0,2023-02-28,0.642,0.633,0.000815,0.12,135.008
Finland,3ESZvpA3ETjDWXtzBpol3n,Lähtee käsistä,54.0,2023-02-28,0.783,0.832,0.0913,0.143,128.021
Finland,6hyJhnQGx5vfiCW2RE09oT,Miks pitää itkeä (feat. Aali),53.0,2023-02-28,0.654,0.848,0.0932,0.233,135.01
Finland,0WzmYcHhfkchwvZagvItxK,Amatimies,52.0,2023-02-28,0.871,0.687,0.0721,0.357,115.963
Finland,60EXSCcZL24IZikBt4256W,Oo vielä sekunnin mun,51.0,2023-02-28,0.72,0.621,0.0535,0.0934,110.001
Finland,6ksgxvW9Go5ijU329Ek1tv,Kaikkee sitä kuulee,49.0,2023-02-28,0.676,0.7,0.389,0.076,92.045
Finland,2q4XiGEHnERJ428M3LyMQA,shoppaa,48.0,2023-02-28,0.756,0.603,0.0528,0.255,146.017
Finland,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,45.0,2023-02-28,0.545,0.779,0.243,0.123,150.002
Iceland,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,45.0,2023-02-28,0.545,0.779,0.243,0.123,150.002
Lithuania,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,45.0,2023-02-28,0.545,0.779,0.243,0.123,150.002
Sweden,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,45.0,2023-02-28,0.545,0.779,0.243,0.123,150.002
Finland,4aghYHMXgedILJ6FaotR9O,LOL,44.0,2023-02-28,0.852,0.639,0.178,0.238,134.917
Finland,1v4jBEOmyYluJSBk6WUELN,Välikuolema,43.0,2023-02-28,0.484,0.668,0.00752,0.104,177.581
France,5UPpgOKi0UQMMMSzWWgJJe,AMBER,76.0,2023-02-28,0.707,0.778,0.0853,0.177,140.988
Luxembourg,5UPpgOKi0UQMMMSzWWgJJe,AMBER,76.0,2023-02-28,0.707,0.778,0.0853,0.177,140.988
France,3D29kjUyWxsT3jUUTtARVQ,DIE,75.0,2023-02-28,0.695,0.63,0.229,0.118,130.968
Luxembourg,3D29kjUyWxsT3jUUTtARVQ,DIE,75.0,2023-02-28,0.695,0.63,0.229,0.118,130.968
France,3NzxPt9QFCTsFBQ0wPVTDe,Galactic,72.0,2023-02-28,0.79,0.687,0.315,0.348,146.05
France,6YWjskKykdPsBuiTBOg1VK,Δ. Dieu ne ment jamais,71.0,2023-02-28,0.756,0.736,0.0597,0.0373,115.985
France,0Jh6iWjna1wk5le0Ahn7No,La vie qu'on mène,70.0,2023-02-28,0.8,0.756,0.687,0.111,113.204
France,0EzNyXyU7gHzj2TN8qYThj,Bolide allemand,69.0,2023-02-28,0.718,0.643,0.441,0.113,131.825
France,1NwjfTd5fsvRFtYGERuKzA,Des milliers de je t'aime,68.0,2023-02-28,0.545,0.552,0.738,0.0814,134.8
France,0uSjZhPKuYBcObeetfVlpn,Solitaire,67.0,2023-02-28,0.765,0.744,0.244,0.0966,117.989
France,3ejjmzEsUfObGdmmQRVmM2,Qui sait ? (feat. ElGrandeToto),66.0,2023-02-28,0.534,0.624,0.712,0.112,87.786
France,7A2DyRIqqelhZ4caPJMaFI,Urus,64.0,2023-02-28,0.71,0.712,0.0297,0.0975,162.106
France,57JhjU33uXlZtmr2Dsk8TX,3 singes,60.0,2023-02-28,0.467,0.732,0.353,0.095,96.006
France,5klPZRehMLpiKUchPAzKyR,Un jour je marierai un ange,57.0,2023-02-28,0.621,0.538,0.276,0.112,85.054
France,0rogG0xr0c3Fdxdm0co3aK,10.03.2023,54.0,2023-02-28,0.791,0.635,0.333,0.15,119.989
France,614cHCtjG7HysNKriC0zFb,Chrome,53.0,2023-02-28,0.816,0.639,0.109,0.0791,149.928
France,2MQuAyJthNIHzSLNGR3WMm,Même pas un grincement,51.0,2023-02-28,0.696,0.584,0.239,0.352,140.96
France,1roybe6TpPG0elVCDUhPdg,Maybach,42.0,2023-02-28,0.51,0.467,0.518,0.0719,189.017
France,6pIciAIov7TP5Zj4PTN9rc,Tiki Taka,34.0,2023-02-28,0.836,0.879,0.416,0.108,112.035
Germany,6UN73IYd0hZxLi8wFPMQij,Players,88.0,2023-02-28,0.954,0.516,0.03,0.0504,105.001
Latvia,6UN73IYd0hZxLi8wFPMQij,Players,88.0,2023-02-28,0.954,0.516,0.03,0.0504,105.001
Luxembourg,6UN73IYd0hZxLi8wFPMQij,Players,88.0,2023-02-28,0.954,0.516,0.03,0.0504,105.001
Norway,6UN73IYd0hZxLi8wFPMQij,Players,88.0,2023-02-28,0.954,0.516,0.03,0.0504,105.001
Singapore,6UN73IYd0hZxLi8wFPMQij,Players,88.0,2023-02-28,0.954,0.516,0.03,0.0504,105.001
Germany,7oQepKHmXDaPC3rgeLRvQu,Komet,81.0,2023-02-28,0.55,0.5,0.285,0.116,115.016
Luxembourg,7oQepKHmXDaPC3rgeLRvQu,Komet,81.0,2023-02-28,0.55,0.5,0.285,0.116,115.016
Switzerland,7oQepKHmXDaPC3rgeLRvQu,Komet,81.0,2023-02-28,0.55,0.5,0.285,0.116,115.016
Germany,5YdnOm5990Kfq1Jodws98B,Call It Love,80.0,2023-02-28,0.616,0.841,0.0559,0.417,110.029
Norway,5YdnOm5990Kfq1Jodws98B,Call It Love,80.0,2023-02-28,0.616,0.841,0.0559,0.417,110.029
Germany,4tRhRLBxIZ34Iw0eCuiC03,Miss You,78.0,2023-02-28,0.663,0.559,0.136,0.108,145.007
Germany,6nYJWAPKIJfXIKtiYc4P4O,Big Jet Plane,74.0,2023-02-28,0.701,0.477,0.166,0.147,140.05
Germany,7jYwZOptDPesQgzj7vhsEF,ONLY 4 LIFE - Remix,72.0,2023-02-28,0.662,0.726,0.132,0.455,149.944
Germany,4AdhQGPnOKrH0EJWXc2EEM,1995,70.0,2023-02-28,0.755,0.682,0.483,0.221,86.966
Germany,6hw1Sy9wZ8UCxYGdpKrU6M,Roller,69.0,2023-02-28,0.941,0.758,0.0256,0.193,128.017
Germany,1kKvfCmzXzRcfszwQrXFPM,Bei Nacht,66.0,2023-02-28,0.629,0.458,0.14,0.263,77.525
Germany,5VW0tcO5dVmLUhWiQh028D,WIEDER DA,65.0,2023-02-28,0.718,0.665,0.1,0.207,187.918
Germany,7gC8OO5ORfuqX4OrE9EQtE,25 Mann,58.0,2023-02-28,0.681,0.567,0.00499,0.111,98.226
Germany,1jZMXi8olaFtO8Iwz6kj5K,#11,57.0,2023-02-28,0.733,0.638,0.0823,0.0865,137.677
Germany,3Xmup3IXYvdgjXz8zgoRlB,Netflix & Chill,56.0,2023-02-28,0.647,0.569,0.7,0.147,98.001
Germany,2hFOXN8Eq2gXIGGMIdHdWJ,Party Sahne,48.0,2023-02-28,0.833,0.918,0.0778,0.574,135.942
Germany,2toCf2FDbTIdWriPI6kcsY,Ich hass dich,47.0,2023-02-28,0.82,0.679,0.482,0.105,145.026
Global,5IgjP7X4th6nMNDh4akUHb,Under The Influence,88.0,2023-02-28,0.733,0.69,0.0635,0.105,116.992
Philippines,5IgjP7X4th6nMNDh4akUHb,Under The Influence,88.0,2023-02-28,0.733,0.69,0.0635,0.105,116.992
Saudi Arabia,5IgjP7X4th6nMNDh4akUHb,Under The Influence,88.0,2023-02-28,0.733,0.69,0.0635,0.105,116.992
South Africa,5IgjP7X4th6nMNDh4akUHb,Under The Influence,88.0,2023-02-28,0.733,0.69,0.0635,0.105,116.992
Suriname,5IgjP7X4th6nMNDh4akUHb,Under The Influence,88.0,2023-02-28,0.733,0.69,0.0635,0.105,116.992
Zimbabwe,5IgjP7X4th6nMNDh4akUHb,Under The Influence,88.0,2023-02-28,0.733,0.69,0.0635,0.105,116.992
Global,59uQI0PADDKeE6UZDTJEe8,Last Night,86.0,2023-02-28,0.517,0.675,0.459,0.151,203.853
Global,7oLKoGzQVwjZ91AzCn560T,PAINTING PICTURES,79.0,2023-02-28,0.956,0.515,0.305,0.156,119.937
Iceland,7oLKoGzQVwjZ91AzCn560T,PAINTING PICTURES,79.0,2023-02-28,0.956,0.515,0.305,0.156,119.937
Luxembourg,7oLKoGzQVwjZ91AzCn560T,PAINTING PICTURES,79.0,2023-02-28,0.956,0.515,0.305,0.156,119.937
South Africa,7oLKoGzQVwjZ91AzCn560T,PAINTING PICTURES,79.0,2023-02-28,0.956,0.515,0.305,0.156,119.937
Switzerland,7oLKoGzQVwjZ91AzCn560T,PAINTING PICTURES,79.0,2023-02-28,0.956,0.515,0.305,0.156,119.937
United Kingdom,7oLKoGzQVwjZ91AzCn560T,PAINTING PICTURES,79.0,2023-02-28,0.956,0.515,0.305,0.156,119.937
Global,2AaaE0qvFWtyT8srKNfRhH,Komang,71.0,2023-02-28,0.696,0.412,0.415,0.1,133.913
Malaysia,2AaaE0qvFWtyT8srKNfRhH,Komang,71.0,2023-02-28,0.696,0.412,0.415,0.1,133.913
Greece,249Ccx4Udp9bMug0T505Vx,Tik Tak,68.0,2023-02-28,0.709,0.834,0.198,0.185,95.016
Greece,45YWebKLhmd2q2dXPPhvrI,NAPOLI,66.0,2023-02-28,0.468,0.71,0.236,0.107,97.963
Greece,1VbsLy6fugQV3mBK7e9mS0,Larry Hoover,64.0,2023-02-28,0.821,0.747,0.182,0.403,156.114
Greece,5rrbMbJK3LGzQ6B25aBD2r,PSEMA,63.0,2023-02-28,0.803,0.642,0.159,0.101,97.011
Greece,1bPzfHjRXPvoyWaL5ZOmZE,Oulala,62.0,2023-02-28,0.725,0.758,0.185,0.0992,112.008
Greece,3qFj5MapvQvQH4u1PIVX9n,Gagarin,61.0,2023-02-28,0.892,0.527,0.0134,0.218,109.943
Greece,3ZBjsEi5IF54yXCizKTNdi,Tn,60.0,2023-02-28,0.875,0.579,0.0123,0.118,155.164
Greece,1O4LjNjQxnzqECfTKGkko6,Erotas,59.0,2023-02-28,0.911,0.717,0.501,0.057,122.978
Greece,1QphVfogCxCARRZLergCjS,MON AMIE,58.0,2023-02-28,0.613,0.632,0.684,0.118,168.028
Greece,0PUzUn6NlCsVeomsUg9SKx,Palmous,57.0,2023-02-28,0.782,0.626,0.573,0.36,97.994
Greece,5Tbuk8Mr01Y53EWmrM7D4r,UNIQUE,56.0,2023-02-28,0.555,0.62,0.251,0.187,192.109
Greece,6YfzfBiC4dpF5yv63QcLCY,Skoni,55.0,2023-02-28,0.732,0.658,0.455,0.347,139.866
Greece,03x0o1jOLLiGMyN0SgjtVM,ALITHEIA,53.0,2023-02-28,0.768,0.597,0.371,0.241,118.947
Greece,2LHUIYOsCZ19mDp2xRxj1u,Parallili Agapi,49.0,2023-02-28,0.685,0.536,0.389,0.0642,129.083
Guatemala,6TBzRwnX2oYd8aOrOuyK1p,Fin de Semana,86.0,2023-02-28,0.699,0.541,0.0628,0.0916,98.395
Mexico,6TBzRwnX2oYd8aOrOuyK1p,Fin de Semana,86.0,2023-02-28,0.699,0.541,0.0628,0.0916,98.395
Guatemala,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,84.0,2023-02-28,0.757,0.789,0.307,0.0717,91.911
Nicaragua,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,84.0,2023-02-28,0.757,0.789,0.307,0.0717,91.911
Spain,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,84.0,2023-02-28,0.757,0.789,0.307,0.0717,91.911
Guatemala,4ygQ5wSuzzNRevVjup1qV2,El Gavilán,82.0,2023-02-28,0.724,0.684,0.144,0.302,144.117
Guatemala,3bvJftZKZe5QKz433NczyV,No Es Por Acá,80.0,2023-02-28,0.746,0.37,0.456,0.106,97.568
Guatemala,0uBcoM4zxRXk7kmsmxoiFS,Calidad,79.0,2023-02-28,0.731,0.491,0.609,0.262,132.891
Mexico,0uBcoM4zxRXk7kmsmxoiFS,Calidad,79.0,2023-02-28,0.731,0.491,0.609,0.262,132.891
Hong Kong,3r8RuvgbX9s7ammBn07D3W,Ditto,89.0,2023-02-28,0.814,0.641,0.027,0.0993,133.854
Japan,3r8RuvgbX9s7ammBn07D3W,Ditto,89.0,2023-02-28,0.814,0.641,0.027,0.0993,133.854
Taiwan,3r8RuvgbX9s7ammBn07D3W,Ditto,89.0,2023-02-28,0.814,0.641,0.027,0.0993,133.854
Thailand,3r8RuvgbX9s7ammBn07D3W,Ditto,89.0,2023-02-28,0.814,0.641,0.027,0.0993,133.854
Vietnam,3r8RuvgbX9s7ammBn07D3W,Ditto,89.0,2023-02-28,0.814,0.641,0.027,0.0993,133.854
Hong Kong,0a4MMyCrzT0En247IhqZbD,Hype Boy,85.0,2023-02-28,0.593,0.935,0.268,0.286,99.976
Philippines,0a4MMyCrzT0En247IhqZbD,Hype Boy,85.0,2023-02-28,0.593,0.935,0.268,0.286,99.976
Thailand,0a4MMyCrzT0En247IhqZbD,Hype Boy,85.0,2023-02-28,0.593,0.935,0.268,0.286,99.976
Hong Kong,2pIUpMhHL6L9Z5lnKxJJr9,Attention,83.0,2023-02-28,0.811,0.648,0.236,0.0761,104.988
Hong Kong,7gRFDGEzF9UkBV233yv2dc,Shut Down,74.0,2023-02-28,0.818,0.69,0.00327,0.186,110.071
Singapore,7gRFDGEzF9UkBV233yv2dc,Shut Down,74.0,2023-02-28,0.818,0.69,0.00327,0.186,110.071
South Korea,7gRFDGEzF9UkBV233yv2dc,Shut Down,74.0,2023-02-28,0.818,0.69,0.00327,0.186,110.071
Thailand,7gRFDGEzF9UkBV233yv2dc,Shut Down,74.0,2023-02-28,0.818,0.69,0.00327,0.186,110.071
Hong Kong,172oAbLGpgeCsukno7oBRe,風雨不改 (電影《阿媽有咗第二個》主題曲),71.0,2023-02-28,0.319,0.198,0.942,0.0817,62.925
Hong Kong,72OVnXDzugvrCU25lMi9au,"如果可以 - 電影""月老""主題曲",67.0,2023-02-28,0.54,0.54,0.241,0.351,74.969
Singapore,72OVnXDzugvrCU25lMi9au,"如果可以 - 電影""月老""主題曲",67.0,2023-02-28,0.54,0.54,0.241,0.351,74.969
Taiwan,72OVnXDzugvrCU25lMi9au,"如果可以 - 電影""月老""主題曲",67.0,2023-02-28,0.54,0.54,0.241,0.351,74.969
Hong Kong,11IqNbLOD4s4nVYSuEttFR,"Dear My Friend,",65.0,2023-02-28,0.646,0.452,0.723,0.117,94.566
Hong Kong,3mVO7XaN9ULGNuXteiCOz3,再見 寧靜海,64.0,2023-02-28,0.466,0.471,0.5,0.113,146.879
Hong Kong,4umaD9GJDZMihD9mal7vd1,鏡中鏡,63.0,2023-02-28,0.624,0.667,0.0399,0.104,147.037
Hong Kong,2vJreatDgwtXWKpkqpPUZ3,地球上的最後一朵花,62.0,2023-02-28,0.623,0.382,0.785,0.0974,125.881
Hong Kong,2gug6MRv4xQFYi9LA3PJCS,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲",61.0,2023-02-28,0.439,0.477,0.643,0.114,159.819
Hong Kong,1ZrnCyms7CBYsCvkkVIkt8,記憶棉,59.0,2023-02-28,0.491,0.533,0.393,0.0944,149.856
Hong Kong,2rbbJ2xZFJa2DriR5h0TBS,Distance,58.0,2023-02-28,0.368,0.754,0.166,0.112,170.029
Hong Kong,433FK3gktWwmjkAPMSqVNO,時候不早,57.0,2023-02-28,0.737,0.483,0.318,0.293,83.966
Hong Kong,1eId3TVzGrwv73YAWAVQMX,你瞞我瞞,56.0,2023-02-28,0.65,0.425,0.834,0.12,75.988
Hong Kong,2pFkBa11TZLwI4t4uzIWdi,Got U,55.0,2023-02-28,0.655,0.579,0.491,0.225,92.965
Hong Kong,7wDHnKKyw7GSw9ihEHTXm3,賽勒斯的愛,54.0,2023-02-28,0.497,0.426,0.552,0.254,139.577
Hong Kong,5st8nBxaC9GX6Dl3VMXTbM,在空中的這一秒,53.0,2023-02-28,0.563,0.491,0.589,0.108,91.071
Hong Kong,32QnXosZq7A11knnBAEqk7,一人之境 in C major,52.0,2023-02-28,0.711,0.315,0.742,0.121,122.052
